,Fire_department,region,start_date,start_time,end_date,end_time,borough,burned_forests1,burned_forests2,burned_forests3,burned_fields,burned_swamp,burned_Agricultural,burned_Agricultural2,burned_garbage_disposal_sites,firefighters,firefighters2,volunt_firefighters,military_forces,other_forces,Fire_trucks,other_fire_vehicles,fire_tankers,fire_equipent,helicopters,fire_plane_type1,fire_plane_type2,fire_plane_type3,fire_plane_type4,extinguish_time,extinguish_date,total_burned_acres
1760,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-07-14 00:00:00,2019-07-17 18:10:00,2018-07-14 00:00:00,2019-07-17 19:15:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,8,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0 days 01:05:00.000000000,0,8.0
1761,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-07-15 00:00:00,2019-07-17 14:15:00,2018-07-15 00:00:00,2019-07-17 15:15:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:00:00.000000000,0,0.0
1762,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΘΕΣΣΑΛΟΝΙΚΗΣ,2018-07-19 00:00:00,2019-07-17 07:14:00,2018-07-19 00:00:00,2019-07-17 09:05:00,Δ. ΧΑΛΚΗΔΟΝΟΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:51:00.000000000,0,0.0
1763,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΘΕΣΣΑΛΟΝΙΚΗΣ,2018-07-20 00:00:00,2019-07-17 23:14:00,2018-07-20 00:00:00,2019-07-17 23:40:00,Δ. ΧΑΛΚΗΔΟΝΟΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:26:00.000000000,0,0.0
1764,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΘΕΣΣΑΛΟΝΙΚΗΣ,2018-07-22 00:00:00,2019-07-17 17:00:00,2018-07-22 00:00:00,2019-07-17 18:15:00,Δ. ΧΑΛΚΗΔΟΝΟΣ,0,0,0,3,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:15:00.000000000,0,5.0
1765,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-07-26 00:00:00,2019-07-17 13:14:00,2018-07-26 00:00:00,2019-07-17 13:55:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:41:00.000000000,0,0.0
1766,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-07-28 00:00:00,2019-07-17 14:45:00,2018-07-28 00:00:00,2019-07-17 15:40:00,Δ. ΠΕΛΛΑΣ,0,0,0,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:55:00.000000000,0,5.0
1767,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-07-28 00:00:00,2019-07-17 21:25:00,2018-07-28 00:00:00,2019-07-17 22:10:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:45:00.000000000,0,0.0
1768,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-07-29 00:00:00,2019-07-17 19:40:00,2018-07-29 00:00:00,2019-07-17 20:25:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:45:00.000000000,0,0.0
1769,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-07-31 00:00:00,2019-07-17 17:05:00,2018-07-31 00:00:00,2019-07-17 17:40:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:35:00.000000000,0,0.0
1770,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-08-06 00:00:00,2019-07-17 14:40:00,2018-08-06 00:00:00,2019-07-17 14:50:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:10:00.000000000,0,0.0
1771,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΘΕΣΣΑΛΟΝΙΚΗΣ,2018-08-08 00:00:00,2019-07-17 19:54:00,2018-08-08 00:00:00,2019-07-17 20:45:00,Δ. ΧΑΛΚΗΔΟΝΟΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:51:00.000000000,0,0.0
1772,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-08-09 00:00:00,2019-07-17 19:30:00,2018-08-09 00:00:00,2019-07-17 21:10:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,10,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:40:00.000000000,0,10.0
1773,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-08-10 00:00:00,2019-07-17 10:35:00,2018-08-10 00:00:00,2019-07-17 11:43:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,3,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 01:08:00.000000000,0,3.0
1774,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-08-11 00:00:00,2019-07-17 12:14:00,2018-08-11 00:00:00,2019-07-17 12:45:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:31:00.000000000,0,0.0
1775,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-08-12 00:00:00,2019-07-17 15:30:00,2018-08-12 00:00:00,2019-07-17 16:15:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:45:00.000000000,0,0.0
1776,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-08-16 00:00:00,2019-07-17 20:50:00,2018-08-16 00:00:00,2019-07-17 21:15:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:25:00.000000000,0,0.0
1777,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-08-16 00:00:00,2019-07-17 22:04:00,2018-08-16 00:00:00,2019-07-17 22:35:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:31:00.000000000,0,0.0
1778,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-08-22 00:00:00,2019-07-17 08:30:00,2018-08-22 00:00:00,2019-07-17 09:16:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:46:00.000000000,0,0.0
1779,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-08-26 00:00:00,2019-07-17 13:15:00,2018-08-26 00:00:00,2019-07-17 14:02:00,Δ. ΠΕΛΛΑΣ,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:47:00.000000000,0,2.0
1780,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-08-29 00:00:00,2019-07-17 19:40:00,2018-08-29 00:00:00,2019-07-17 20:05:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:25:00.000000000,0,0.0
1781,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-08-30 00:00:00,2019-07-17 22:35:00,2018-08-31 00:00:00,2019-07-17 00:40:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,-1 days +02:05:00.000000000,1,0.0
1782,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΘΕΣΣΑΛΟΝΙΚΗΣ,2018-09-03 00:00:00,2019-07-17 08:00:00,2018-09-03 00:00:00,2019-07-17 08:40:00,Δ. ΧΑΛΚΗΔΟΝΟΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:40:00.000000000,0,0.0
1783,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-04 00:00:00,2019-07-17 20:30:00,2018-09-04 00:00:00,2019-07-17 21:40:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:10:00.000000000,0,0.0
1784,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-05 00:00:00,2019-07-17 20:45:00,2018-09-05 00:00:00,2019-07-17 22:40:00,Δ. ΠΕΛΛΑΣ,0,0,0,6,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:55:00.000000000,0,6.0
1785,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-06 00:00:00,2019-07-17 18:15:00,2018-09-06 00:00:00,2019-07-17 20:40:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 02:25:00.000000000,0,0.0
1786,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-06 00:00:00,2019-07-17 19:40:00,2018-09-06 00:00:00,2019-07-17 20:10:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:30:00.000000000,0,0.0
1787,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-06 00:00:00,2019-07-17 23:55:00,2018-09-07 00:00:00,2019-07-17 00:42:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,-1 days +00:47:00.000000000,1,0.0
1788,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-07 00:00:00,2019-07-17 12:50:00,2018-09-07 00:00:00,2019-07-17 13:27:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:37:00.000000000,0,0.0
1789,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-07 00:00:00,2019-07-17 16:54:00,2018-09-07 00:00:00,2019-07-17 17:18:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:24:00.000000000,0,0.0
1790,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-08 00:00:00,2019-07-17 16:29:00,2018-09-08 00:00:00,2019-07-17 17:40:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:11:00.000000000,0,0.0
1791,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-09 00:00:00,2019-07-17 17:35:00,2018-09-09 00:00:00,2019-07-17 18:34:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:59:00.000000000,0,0.0
1792,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-10 00:00:00,2019-07-17 13:04:00,2018-09-10 00:00:00,2019-07-17 13:45:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:41:00.000000000,0,0.0
1793,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-10 00:00:00,2019-07-17 17:05:00,2018-09-10 00:00:00,2019-07-17 18:05:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 01:00:00.000000000,0,0.0
1794,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-11 00:00:00,2019-07-17 09:15:00,2018-09-11 00:00:00,2019-07-17 11:30:00,Δ. ΠΕΛΛΑΣ,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 02:15:00.000000000,0,2.0
1795,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-11 00:00:00,2019-07-17 15:25:00,2018-09-11 00:00:00,2019-07-17 18:44:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,10,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 03:19:00.000000000,0,10.0
1796,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-11 00:00:00,2019-07-17 19:30:00,2018-09-11 00:00:00,2019-07-17 20:05:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:35:00.000000000,0,0.0
1797,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-12 00:00:00,2019-07-17 13:10:00,2018-09-12 00:00:00,2019-07-17 13:45:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:35:00.000000000,0,0.0
1798,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-13 00:00:00,2019-07-17 17:10:00,2018-09-13 00:00:00,2019-07-17 18:00:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:50:00.000000000,0,4.0
1799,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΘΕΣΣΑΛΟΝΙΚΗΣ,2018-09-13 00:00:00,2019-07-17 20:25:00,2018-09-13 00:00:00,2019-07-17 21:10:00,Δ. ΧΑΛΚΗΔΟΝΟΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:45:00.000000000,0,0.0
1800,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-14 00:00:00,2019-07-17 00:12:00,2018-09-14 00:00:00,2019-07-17 01:00:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:48:00.000000000,0,0.0
1801,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΘΕΣΣΑΛΟΝΙΚΗΣ,2018-09-15 00:00:00,2019-07-17 13:30:00,2018-09-15 00:00:00,2019-07-17 14:10:00,Δ. ΧΑΛΚΗΔΟΝΟΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:40:00.000000000,0,0.0
1802,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-15 00:00:00,2019-07-17 14:40:00,2018-09-15 00:00:00,2019-07-17 16:05:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:25:00.000000000,0,0.0
1803,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-16 00:00:00,2019-07-17 13:45:00,2018-09-16 00:00:00,2019-07-17 15:00:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:15:00.000000000,0,0.0
1804,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΘΕΣΣΑΛΟΝΙΚΗΣ,2018-09-16 00:00:00,2019-07-17 15:14:00,2018-09-16 00:00:00,2019-07-17 16:20:00,Δ. ΧΑΛΚΗΔΟΝΟΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:06:00.000000000,0,0.0
1805,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-16 00:00:00,2019-07-17 20:25:00,2018-09-16 00:00:00,2019-07-17 21:00:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:35:00.000000000,0,2.0
1806,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-17 00:00:00,2019-07-17 11:10:00,2018-09-17 00:00:00,2019-07-17 12:00:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:50:00.000000000,0,2.0
1807,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-17 00:00:00,2019-07-17 13:15:00,2018-09-17 00:00:00,2019-07-17 13:45:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:30:00.000000000,0,0.0
1808,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-19 00:00:00,2019-07-17 11:10:00,2018-09-19 00:00:00,2019-07-17 12:07:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,3,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 00:57:00.000000000,0,3.0
1809,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-19 00:00:00,2019-07-17 12:20:00,2018-09-19 00:00:00,2019-07-17 12:40:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:20:00.000000000,0,0.0
1810,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-19 00:00:00,2019-07-17 18:50:00,2018-09-19 00:00:00,2019-07-17 21:05:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,10,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 02:15:00.000000000,0,10.0
1811,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-19 00:00:00,2019-07-17 21:30:00,2018-09-19 00:00:00,2019-07-17 22:14:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:44:00.000000000,0,0.0
1812,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-20 00:00:00,2019-07-17 11:56:00,2018-09-20 00:00:00,2019-07-17 13:15:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:19:00.000000000,0,0.0
1813,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-20 00:00:00,2019-07-17 18:10:00,2018-09-20 00:00:00,2019-07-17 19:00:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:50:00.000000000,0,0.0
1814,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-21 00:00:00,2019-07-17 19:15:00,2018-09-21 00:00:00,2019-07-17 20:18:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:03:00.000000000,0,0.0
1815,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-22 00:00:00,2019-07-17 12:55:00,2018-09-22 00:00:00,2019-07-17 13:50:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,4,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0 days 00:55:00.000000000,0,4.0
1816,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-24 00:00:00,2019-07-17 20:50:00,2018-09-24 00:00:00,2019-07-17 21:55:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:05:00.000000000,0,0.0
1817,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-25 00:00:00,2019-07-17 09:20:00,2018-09-25 00:00:00,2019-07-17 09:45:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:25:00.000000000,0,0.0
1818,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-25 00:00:00,2019-07-17 17:30:00,2018-09-25 00:00:00,2019-07-17 19:00:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0.2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:30:00.000000000,0,0.2
1819,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-25 00:00:00,2019-07-17 22:00:00,2018-09-26 00:00:00,2019-07-17 00:35:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,20,7,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,-1 days +02:35:00.000000000,1,27.0
1820,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-25 00:00:00,2019-07-17 09:20:00,2018-09-25 00:00:00,2019-07-17 10:00:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:40:00.000000000,0,0.0
1821,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-26 00:00:00,2019-07-17 12:15:00,2018-09-26 00:00:00,2019-07-17 12:30:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:15:00.000000000,0,0.0
1822,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-26 00:00:00,2019-07-17 13:43:00,2018-09-26 00:00:00,2019-07-17 14:51:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:08:00.000000000,0,0.0
1823,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-26 00:00:00,2019-07-17 18:24:00,2018-09-26 00:00:00,2019-07-17 19:47:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:23:00.000000000,0,2.0
1824,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-27 00:00:00,2019-07-17 11:55:00,2018-09-27 00:00:00,2019-07-17 14:30:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,7,10,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 02:35:00.000000000,0,17.0
1825,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-27 00:00:00,2019-07-17 16:15:00,2018-09-27 00:00:00,2019-07-17 16:50:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:35:00.000000000,0,2.0
1826,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-27 00:00:00,2019-07-17 18:05:00,2018-09-27 00:00:00,2019-07-17 19:45:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,10,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:40:00.000000000,0,10.0
1827,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-27 00:00:00,2019-07-17 18:15:00,2018-09-27 00:00:00,2019-07-17 19:08:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:53:00.000000000,0,0.0
1828,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-28 00:00:00,2019-07-17 14:05:00,2018-09-28 00:00:00,2019-07-17 17:10:00,Δ. ΠΕΛΛΑΣ,0,0,0,6,0,0,9,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 03:05:00.000000000,0,15.0
1829,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-28 00:00:00,2019-07-17 15:50:00,2018-09-28 00:00:00,2019-07-17 16:20:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:30:00.000000000,0,0.0
1830,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-29 00:00:00,2019-07-17 21:32:00,2018-09-29 00:00:00,2019-07-17 22:25:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:53:00.000000000,0,0.0
1831,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΘΕΣΣΑΛΟΝΙΚΗΣ,2018-09-29 00:00:00,2019-07-17 21:54:00,2018-09-29 00:00:00,2019-07-17 23:50:00,Δ. ΧΑΛΚΗΔΟΝΟΣ,0,0,0,0,0,0,15,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:56:00.000000000,0,15.0
1832,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΑΣ,2018-09-30 00:00:00,2019-07-17 00:45:00,2018-09-30 00:00:00,2019-07-17 01:37:00,Δ. ΠΕΛΛΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:52:00.000000000,0,0.0
1833,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,ΘΕΣΣΑΛΟΝΙΚΗΣ,2018-10-02 00:00:00,2019-07-17 20:23:00,2018-10-02 00:00:00,2019-07-17 20:50:00,Δ. ΧΑΛΚΗΔΟΝΟΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:27:00.000000000,0,0.0
